T_h,T_ell,n_h,n_ell,sigma_ratio,eps_ell,cap_K_minus_nh,r1_lower,r2_upper,has_real_roots,upper_root_exceeds_cap
2,10,4,2,1.5000000000000007,0.5,5.0,1.5175763784997711,10.982423621500228,True,True
2,10,4,2,1.5000000000000007,0.75,5.0,1.651940433716014,11.098059566283986,True,True
2,10,4,2,1.5000000000000007,1.0,5.0,1.7830094339716975,11.216990566028302,True,True
2,10,4,2,1.6000000000000005,0.0,5.0,1.1523201425836707,10.84767985741633,True,True
2,10,4,2,1.6000000000000005,0.25,5.0,1.2821573430473707,10.96784265695263,True,True
2,10,4,2,1.6000000000000005,0.5,5.0,1.408770817240729,11.091229182759271,True,True
2,10,4,2,1.6000000000000005,0.75,5.0,1.5321573430473707,11.21784265695263,True,True
2,10,4,2,1.6000000000000005,1.0,5.0,1.6523201425836707,11.34767985741633,True,True
2,10,4,2,1.7000000000000006,0.0,5.0,1.0770644816687813,10.922935518331219,True,True
2,10,4,2,1.7000000000000006,0.25,5.0,1.1974924269613805,11.05250757303862,True,True
2,10,4,2,1.7000000000000006,0.5,5.0,1.3147575898382833,11.185242410161717,True,True
2,10,4,2,1.7000000000000006,0.75,5.0,1.4288748083206881,11.321125191679311,True,True
2,10,4,2,1.7000000000000006,1.0,5.0,1.5398648026015866,11.460135197398413,True,True
2,10,4,2,1.8000000000000005,0.0,5.0,1.011123484301411,10.988876515698589,True,True
2,10,4,2,1.8000000000000005,0.25,5.0,1.1234377440643604,11.126562255935639,True,True
2,10,4,2,1.8000000000000005,0.5,5.0,1.2326689255032095,11.267331074496791,True,True
2,10,4,2,1.8000000000000005,0.75,5.0,1.3388459890287088,11.411154010971291,True,True
2,10,4,2,1.8000000000000005,1.0,5.0,1.4420030315021597,11.55799696849784,True,True
2,10,4,2,1.9000000000000008,0.0,5.0,0.9528538548476408,11.04714614515236,True,True
2,10,4,2,1.9000000000000008,0.25,5.0,1.0580956455798267,11.191904354420174,True,True
2,10,4,2,1.9000000000000008,0.5,5.0,1.160343305962778,11.339656694037222,True,True
2,10,4,2,1.9000000000000008,0.75,5.0,1.2596367881181996,11.4903632118818,True,True
2,10,4,2,1.9000000000000008,1.0,5.0,1.356020381476081,11.643979618523918,True,True
2,10,4,2,2.000000000000001,0.0,5.0,0.9009804864072146,11.099019513592786,True,True
2,10,4,2,2.000000000000001,0.25,5.0,1.0,11.25,True,True
2,10,4,2,2.000000000000001,0.5,5.0,1.096117967977924,11.403882032022075,True,True
2,10,4,2,2.000000000000001,0.75,5.0,1.1893828718271147,11.560617128172886,True,True
2,10,4,2,2.000000000000001,1.0,5.0,1.2798467455447247,11.720153254455276,True,True
2,10,4,2,2.100000000000001,0.0,5.0,0.8544980345752,11.145501965424799,True,True
2,10,4,2,2.100000000000001,0.25,5.0,0.9479990065951993,11.3020009934048,True,True
2,10,4,2,2.100000000000001,0.5,5.0,1.0386913260450497,11.46130867395495,True,True
2,10,4,2,2.100000000000001,0.75,5.0,1.1266300716544464,11.623369928345554,True,True
2,10,4,2,2.100000000000001,1.0,5.0,1.2118731374629714,11.788126862537029,True,True
2,10,4,2,2.200000000000001,0.0,5.0,0.8126026844774161,11.187397315522585,True,True
2,10,4,2,2.200000000000001,0.25,5.0,0.9011745556797868,11.348825444320212,True,True
2,10,4,2,2.200000000000001,0.5,5.0,0.9870290104957222,11.512970989504279,True,True
2,10,4,2,2.200000000000001,0.75,5.0,1.070226206519263,11.679773793480738,True,True
2,10,4,2,2.200000000000001,1.0,5.0,1.1508284413718446,11.849171558628155,True,True
2,10,4,2,2.300000000000001,0.0,5.0,0.7746437608439596,11.22535623915604,True,True
2,10,4,2,2.300000000000001,0.25,5.0,0.858785391351029,11.391214608648971,True,True
2,10,4,2,2.300000000000001,0.5,5.0,0.9402980514337056,11.559701948566294,True,True
2,10,4,2,2.300000000000001,0.75,5.0,1.0192457803900696,11.730754219609931,True,True
2,10,4,2,2.300000000000001,1.0,5.0,1.095694148261921,11.90430585173808,True,True
2,10,4,2,2.4000000000000012,0.0,5.0,0.740088720646833,11.259911279353167,True,True
2,10,4,2,2.4000000000000012,0.25,5.0,0.8202262065192629,11.429773793480738,True,True
2,10,4,2,2.4000000000000012,0.5,5.0,0.8978197588895291,11.60218024111047,True,True
2,10,4,2,2.4000000000000012,0.75,5.0,0.9729363511092659,11.777063648890735,True,True
2,10,4,2,2.4000000000000012,1.0,5.0,1.0456439426821422,11.954356057317858,True,True
2,10,4,2,2.5000000000000013,0.0,5.0,0.7084973778708186,11.291502622129181,True,True
2,10,4,2,2.5000000000000013,0.25,5.0,0.7849976591765424,11.465002340823457,True,True
2,10,4,2,2.5000000000000013,0.5,5.0,0.8590353367880432,11.640964663211957,True,True
2,10,4,2,2.5000000000000013,0.75,5.0,0.9306795649043575,11.819320435095642,True,True
2,10,4,2,2.5000000000000013,1.0,5.0,0.9999999999999991,12.0,True,True
2,10,4,2,2.6000000000000014,0.0,5.0,0.6795026259105894,11.32049737408941,True,True
2,10,4,2,2.6000000000000014,0.25,5.0,0.752684033291243,11.497315966708758,True,True
2,10,4,2,2.6000000000000014,0.5,5.0,0.8234803617221296,11.67651963827787,True,True
2,10,4,2,2.6000000000000014,0.75,5.0,0.8919623452800431,11.858037654719958,True,True
2,10,4,2,2.6000000000000014,1.0,5.0,0.9582007920226427,12.041799207977357,True,True
2,10,4,2,2.700000000000002,0.0,5.0,0.6527958153262379,11.347204184673762,True,True
2,10,4,2,2.700000000000002,0.25,5.0,0.7229363511092659,11.527063648890735,True,True
2,10,4,2,2.700000000000002,0.5,5.0,0.7907655536017923,11.709234446398208,True,True
2,10,4,2,2.700000000000002,0.75,5.0,0.8563552556071503,11.89364474439285,True,True
2,10,4,2,2.700000000000002,1.0,5.0,0.9197769857389302,12.080223014261069,True,True
2,10,4,2,2.8000000000000016,0.0,5.0,0.6281155208676665,11.371884479132333,True,True
2,10,4,2,2.8000000000000016,0.25,5.0,0.6954594380108254,11.554540561989175,True,True
2,10,4,2,2.8000000000000016,0.5,5.0,0.7605620896645,11.7394379103355,True,True
2,10,4,2,2.8000000000000016,0.75,5.0,0.8234960210253446,11.926503978974655,True,True
2,10,4,2,2.8000000000000016,1.0,5.0,0.8843331397140117,12.115666860285987,True,True
2,10,4,2,2.9000000000000017,0.0,5.0,0.6052388119711853,11.394761188028815,True,True
2,10,4,2,2.9000000000000017,0.25,5.0,0.6700018963940204,11.57999810360598,True,True
2,10,4,2,2.9000000000000017,0.5,5.0,0.7325902504139146,11.767409749586086,True,True
2,10,4,2,2.9000000000000017,0.75,5.0,0.7930768207265384,11.956923179273462,True,True
2,10,4,2,2.9000000000000017,1.0,5.0,0.8515336228500825,12.148466377149918,True,True
2,10,4,2,3.0000000000000018,0.0,5.0,0.5839743969093592,11.416025603090642,True,True
2,10,4,2,3.0000000000000018,0.25,5.0,0.6463482497972182,11.603651750202783,True,True
2,10,4,2,3.0000000000000018,0.5,5.0,0.7066105434791368,11.793389456520863,True,True
2,10,4,2,3.0000000000000018,0.75,5.0,0.7648343755880669,11.985165624411934,True,True
2,10,4,2,3.0000000000000018,1.0,5.0,0.8210916541997255,12.178908345800274,True,True
2,10,4,3,1.1,0.0,5.0,2.6682617638669637,15.331738236133036,True,True
2,10,4,3,1.1,0.25,5.0,2.8842113333475083,15.365788666652492,True,True
2,10,4,3,1.1,0.5,5.0,3.0989653494125653,15.401034650587434,True,True
2,10,4,3,1.1,0.75,5.0,3.3124707123481567,15.437529287651843,True,True
2,10,4,3,1.1,1.0,5.0,3.524671937496196,15.475328062503804,True,True
2,10,4,3,1.2000000000000002,0.0,5.0,2.40454702086354,15.59545297913646,True,True
2,10,4,3,1.2000000000000002,0.25,5.0,2.5950210566955114,15.654978943304489,True,True
2,10,4,3,1.2000000000000002,0.5,5.0,2.783741421811218,15.716258578188782,True,True
2,10,4,3,1.2000000000000002,0.75,5.0,2.9706557712752506,15.77934422872475,True,True
2,10,4,3,1.2000000000000002,1.0,5.0,3.155711229775239,15.844288770224761,True,True
2,10,4,3,1.3000000000000003,0.0,5.0,2.1893748169044436,15.810625183095556,True,True
2,10,4,3,1.3000000000000003,0.25,5.0,2.3599704361325955,15.890029563867405,True,True
2,10,4,3,1.3000000000000003,0.5,5.0,2.528550408179451,15.971449591820548,True,True
2,10,4,3,1.3000000000000003,0.75,5.0,2.6950752825522617,16.05492471744774,True,True
2,10,4,3,1.3000000000000003,1.0,5.0,2.8595065058270066,16.140493494172993,True,True
2,10,4,3,1.4000000000000004,0.0,5.0,2.0102115298713894,15.98978847012861,True,True
2,10,4,3,1.4000000000000004,0.25,5.0,2.164813477458278,16.085186522541722,True,True
2,10,4,3,1.4000000000000004,0.5,5.0,2.3172876880689763,16.182712311931024,True,True
2,10,4,3,1.4000000000000004,0.75,5.0,2.467608772378057,16.282391227621943,True,True
2,10,4,3,1.4000000000000004,1.0,5.0,2.6157529719760095,16.384247028023992,True,True
2,10,4,3,1.5000000000000007,0.0,5.0,1.8585715714571487,16.141428428542852,True,True
2,10,4,3,1.5000000000000007,0.25,5.0,1.9999999999999991,16.25,True,True
2,10,4,3,1.5000000000000007,0.5,5.0,2.139268673336053,16.360731326663945,True,True
2,10,4,3,1.5000000000000007,0.75,5.0,2.276364567749657,16.473635432250344,True,True
2,10,4,3,1.5000000000000007,1.0,5.0,2.4112765606210864,16.588723439378914,True,True
2,10,4,3,1.6000000000000005,0.0,5.0,1.728480213875505,16.271519786124493,True,True
2,10,4,3,1.6000000000000005,0.25,5.0,1.8588541853331888,16.39114581466681,True,True
2,10,4,3,1.6000000000000005,0.5,5.0,1.9870804768330244,16.512919523166975,True,True
2,10,4,3,1.6000000000000005,0.75,5.0,2.1131562258610925,16.636843774138907,True,True
2,10,4,3,1.6000000000000005,1.0,5.0,2.2370804768330244,16.762919523166975,True,True
2,10,4,3,1.7000000000000006,0.0,5.0,1.615596722503172,16.38440327749683,True,True
2,10,4,3,1.7000000000000006,0.25,5.0,1.7365526386280106,16.513447361371988,True,True
2,10,4,3,1.7000000000000006,0.5,5.0,1.8553974373991178,16.64460256260088,True,True
2,10,4,3,1.7000000000000006,0.75,5.0,1.972136384757425,16.777863615242573,True,True
2,10,4,3,1.7000000000000006,1.0,5.0,2.0867765207744355,16.913223479225564,True,True
2,10,4,3,1.8000000000000005,0.0,5.0,1.5166852264521165,16.48331477354788,True,True
2,10,4,3,1.8000000000000005,0.25,5.0,1.6295152480532211,16.62048475194678,True,True
2,10,4,3,1.8000000000000005,0.5,5.0,1.740284071062785,16.759715928937215,True,True
2,10,4,3,1.8000000000000005,0.75,5.0,1.8490033882548147,16.900996611745185,True,True
2,10,4,3,1.8000000000000005,1.0,5.0,1.9556864681624822,17.044313531837517,True,True
2,10,4,3,1.9000000000000008,0.0,5.0,1.4292807822714613,16.570719217728538,True,True
2,10,4,3,1.9000000000000008,0.25,5.0,1.5350243568797994,16.7149756431202,True,True
2,10,4,3,1.9000000000000008,0.5,5.0,1.638763500413905,16.861236499586095,True,True
2,10,4,3,1.9000000000000008,0.75,5.0,1.7405149589441677,17.009485041055832,True,True
2,10,4,3,1.9000000000000008,1.0,5.0,1.8402968313661816,17.15970316863382,True,True
2,10,4,3,2.000000000000001,0.0,5.0,1.3514707296108215,16.64852927038918,True,True
2,10,4,3,2.000000000000001,0.25,5.0,1.450977260914585,16.799022739085416,True,True
2,10,4,3,2.000000000000001,0.5,5.0,1.5485390996253177,16.951460900374684,True,True
2,10,4,3,2.000000000000001,0.75,5.0,1.6441769519668856,17.105823048033116,True,True
2,10,4,3,2.000000000000001,1.0,5.0,1.737912651869987,17.262087348130013,True,True
2,10,4,3,2.100000000000001,0.0,5.0,1.2817470518627996,16.7182529481372,True,True
2,10,4,3,2.100000000000001,0.25,5.0,1.3757200795354994,16.874279920464502,True,True
2,10,4,3,2.100000000000001,0.5,5.0,1.467808791863309,17.03219120813669,True,True
2,10,4,3,2.100000000000001,0.75,5.0,1.558036989067575,17.191963010932426,True,True
2,10,4,3,2.100000000000001,1.0,5.0,1.6464293834860415,17.35357061651396,True,True
2,10,4,3,2.200000000000001,0.0,5.0,1.2189040267161237,16.781095973283875,True,True
2,10,4,3,2.200000000000001,0.25,5.0,1.3079331529716915,16.942066847028308,True,True
2,10,4,3,2.200000000000001,0.5,5.0,1.3951375800486714,17.104862419951328,True,True
2,10,4,3,2.200000000000001,0.75,5.0,1.480543515743583,17.269456484256416,True,True
2,10,4,3,2.200000000000001,1.0,5.0,1.5641778795595007,17.4358221204405,True,True
2,10,4,3,2.300000000000001,0.0,5.0,1.1619656412659394,16.83803435873406,True,True
2,10,4,3,2.300000000000001,0.25,5.0,1.2465501000458872,17.003449899954113,True,True
2,10,4,3,2.300000000000001,0.5,5.0,1.3293678886418236,17.170632111358177,True,True
2,10,4,3,2.300000000000001,0.75,5.0,1.4104470771505584,17.339552922849442,True,True
2,10,4,3,2.300000000000001,1.0,5.0,1.489816264388132,17.510183735611868,True,True
2,10,4,3,2.4000000000000012,0.0,5.0,1.1101330809702494,16.88986691902975,True,True
2,10,4,3,2.4000000000000012,0.25,5.0,1.1906994637208248,17.059300536279174,True,True
2,10,4,3,2.4000000000000012,0.5,5.0,1.2695551502438152,17.230444849756186,True,True
2,10,4,3,2.4000000000000012,0.75,5.0,1.3467296383342937,17.403270361665705,True,True
2,10,4,3,2.4000000000000012,1.0,5.0,1.422252789298243,17.57774721070176,True,True
2,10,4,3,2.5000000000000013,0.0,5.0,1.062746066806227,16.937253933193773,True,True
2,10,4,3,2.5000000000000013,0.25,5.0,1.1396618731577801,17.11033812684222,True,True
2,10,4,3,2.5000000000000013,0.5,5.0,1.2149206600059,17.2850793399941,True,True
2,10,4,3,2.5000000000000013,0.75,5.0,1.2885530051820648,17.461446994817933,True,True
2,10,4,3,2.5000000000000013,1.0,5.0,1.3605897019501452,17.639410298049853,True,True
2,10,4,3,2.6000000000000014,0.0,5.0,1.0192539388658846,16.980746061134116,True,True
2,10,4,3,2.6000000000000014,0.25,5.0,1.0928380867913283,17.15716191320867,True,True
2,10,4,3,2.6000000000000014,0.5,5.0,1.1648164951132784,17.33518350488672,True,True
2,10,4,3,2.6000000000000014,0.75,5.0,1.2352205425831944,17.514779457416807,True,True
2,10,4,3,2.6000000000000014,1.0,5.0,1.3040816912882214,17.69591830871178,True,True
2,10,4,3,2.700000000000002,0.0,5.0,0.9791937229893559,17.020806277010642,True,True
2,10,4,3,2.700000000000002,0.25,5.0,1.0497248068908238,17.200275193109178,True,True
2,10,4,3,2.700000000000002,0.5,5.0,1.1186990244146315,17.38130097558537,True,True
2,10,4,3,2.700000000000002,0.75,5.0,1.1861483304026876,17.563851669597312,True,True
2,10,4,3,2.700000000000002,1.0,5.0,1.2521046455609177,17.74789535443908,True,True
2,10,4,3,2.8000000000000016,0.0,5.0,0.9421732813014998,17.0578267186985,True,True
2,10,4,3,2.8000000000000016,0.25,5.0,1.0098961365681998,17.2401038634318,True,True
2,10,4,3,2.8000000000000016,0.5,5.0,1.0761086378640918,17.423891362135908,True,True
2,10,4,3,2.8000000000000016,0.75,5.0,1.14084313449675,17.60915686550325,True,True
2,10,4,3,2.8000000000000016,1.0,5.0,1.2041318373886511,17.79586816261135,True,True
2,10,4,3,2.9000000000000017,0.0,5.0,0.9078582179567771,17.09214178204322,True,True
2,10,4,3,2.9000000000000017,0.25,5.0,0.9729891945352644,17.277010805464734,True,True
2,10,4,3,2.9000000000000017,0.5,5.0,1.0366540481885256,17.463345951811476,True,True
2,10,4,3,2.9000000000000017,0.75,5.0,1.0988853756208723,17.651114624379126,True,True
2,10,4,3,2.9000000000000017,1.0,5.0,1.1597155427655697,17.840284457234432,True,True
2,10,4,3,3.0000000000000018,0.0,5.0,0.8759615953640392,17.12403840463596,True,True
2,10,4,3,3.0000000000000018,0.25,5.0,0.9386928349835291,17.311307165016473,True,True
2,10,4,3,3.0000000000000018,0.5,5.0,1.0,17.5,True,True
2,10,4,3,3.0000000000000018,0.75,5.0,1.0599158152187051,17.690084184781295,True,True
2,10,4,3,3.0000000000000018,1.0,5.0,1.1184726928798945,17.881527307120106,True,True
2,10,5,1,1.1,0.0,4.0,0.8894205879556547,5.110579412044345,True,True
2,10,5,1,1.1,0.25,4.0,1.1041569041160524,5.145843095883947,True,True
2,10,5,1,1.1,0.5,4.0,1.3149759221606099,5.18502407783939,True,True
2,10,5,1,1.1,0.75,4.0,1.5213334859110859,5.228666514088914,True,True
2,10,5,1,1.1,1.0,4.0,1.7226168367257133,5.277383163274287,True,True
2,10,5,1,1.2000000000000002,0.0,4.0,0.8015156736211799,5.19848432637882,True,True
2,10,5,1,1.2000000000000002,0.25,4.0,0.9902185904250835,5.2597814095749165,True,True
2,10,5,1,1.2000000000000002,0.5,4.0,1.1733440342704813,5.326655965729518,True,True
2,10,5,1,1.2000000000000002,0.75,4.0,1.3504115644572763,5.399588435542723,True,True
2,10,5,1,1.2000000000000002,1.0,4.0,1.5209429854936802,5.47905701450632,True,True
2,10,5,1,1.3000000000000003,0.0,4.0,0.7297916056348144,5.270208394365186,True,True
2,10,5,1,1.3000000000000003,0.25,4.0,0.8983584275174206,5.351641572482579,True,True
2,10,5,1,1.3000000000000003,0.5,4.0,1.0606463897375482,5.439353610262452,True,True
2,10,5,1,1.3000000000000003,0.75,4.0,1.216330092573028,5.533669907426972,True,True
2,10,5,1,1.3000000000000003,1.0,4.0,1.3651247559418587,5.634875244058142,True,True
2,10,5,1,1.4000000000000004,0.0,4.0,0.6700705099571298,5.32992949004287,True,True
2,10,5,1,1.4000000000000004,0.25,4.0,0.822536257459352,5.427463742540648,True,True
2,10,5,1,1.4000000000000004,0.5,4.0,0.9684748209022231,5.531525179097777,True,True
2,10,5,1,1.4000000000000004,0.75,4.0,1.1077053565978683,5.642294643402131,True,True
2,10,5,1,1.4000000000000004,1.0,4.0,1.2401011400633748,5.759898859936625,True,True
2,10,5,1,1.5000000000000007,0.0,4.0,0.6195238571523829,5.380476142847617,True,True
2,10,5,1,1.5000000000000007,0.25,4.0,0.7587881892498856,5.491211810750114,True,True
2,10,5,1,1.5000000000000007,0.5,4.0,0.8915047169858488,5.608495283014151,True,True
2,10,5,1,1.5000000000000007,0.75,4.0,1.0176091400307268,5.732390859969273,True,True
2,10,5,1,1.5000000000000007,1.0,4.0,1.1370921868736952,5.862907813126305,True,True
2,10,5,1,1.6000000000000005,0.0,4.0,0.5761600712918353,5.423839928708165,True,True
2,10,5,1,1.6000000000000005,0.25,4.0,0.7043854086203645,5.5456145913796355,True,True
2,10,5,1,1.6000000000000005,0.5,4.0,0.8261600712918353,5.673839928708165,True,True
2,10,5,1,1.6000000000000005,0.75,4.0,0.9415097082585264,5.808490291741474,True,True
2,10,5,1,1.6000000000000005,1.0,4.0,1.0505102572168217,5.949489742783179,True,True
2,10,5,1,1.7000000000000006,0.0,4.0,0.5385322408343907,5.461467759165609,True,True
2,10,5,1,1.7000000000000006,0.25,4.0,0.6573787949191416,5.592621205080858,True,True
2,10,5,1,1.7000000000000006,0.5,4.0,0.7699324013007933,5.730067598699207,True,True
2,10,5,1,1.7000000000000006,0.75,4.0,0.8762870960291194,5.873712903970881,True,True
2,10,5,1,1.7000000000000006,1.0,4.0,0.9765802848468645,6.0234197151531355,True,True
2,10,5,1,1.8000000000000005,0.0,4.0,0.5055617421507055,5.4944382578492945,True,True
2,10,5,1,1.8000000000000005,0.25,4.0,0.6163344627516048,5.633665537248396,True,True
2,10,5,1,1.8000000000000005,0.5,4.0,0.7210015157510798,5.77899848424892,True,True
2,10,5,1,1.8000000000000005,0.75,4.0,0.8197086489230059,5.930291351076994,True,True
2,10,5,1,1.8000000000000005,1.0,4.0,0.9126375506233289,6.087362449376672,True,True
2,10,5,1,1.9000000000000008,0.0,4.0,0.4764269274238204,5.52357307257618,True,True
2,10,5,1,1.9000000000000008,0.25,4.0,0.580171652981389,5.669828347018611,True,True
2,10,5,1,1.9000000000000008,0.5,4.0,0.6780101907380405,5.821989809261959,True,True
2,10,5,1,1.9000000000000008,0.75,4.0,0.7701272886942698,5.97987271130573,True,True
2,10,5,1,1.9000000000000008,1.0,4.0,0.8567364669289668,6.143263533071034,True,True
2,10,5,1,2.000000000000001,0.0,4.0,0.4504902432036073,5.549509756796393,True,True
2,10,5,1,2.000000000000001,0.25,4.0,0.548058983988962,5.7019410160110375,True,True
2,10,5,1,2.000000000000001,0.5,4.0,0.6399233727723623,5.860076627227638,True,True
2,10,5,1,2.000000000000001,0.75,4.0,0.7262974874478632,6.023702512552137,True,True
2,10,5,1,2.000000000000001,1.0,4.0,0.8074175964327477,6.192582403567252,True,True
2,10,5,1,2.100000000000001,0.0,4.0,0.4272490172876,5.5727509827123995,True,True
2,10,5,1,2.100000000000001,0.25,4.0,0.5193456630225248,5.730654336977475,True,True
2,10,5,1,2.100000000000001,0.5,4.0,0.6059365687314857,5.894063431268514,True,True
2,10,5,1,2.100000000000001,0.75,4.0,0.6872577628549768,6.062742237145024,True,True
2,10,5,1,2.100000000000001,1.0,4.0,0.7635615778725735,6.236438422127426,True,True
2,10,5,1,2.200000000000001,0.0,4.0,0.40630134223870806,5.593698657761292,True,True
2,10,5,1,2.200000000000001,0.25,4.0,0.4935145052478611,5.756485494752139,True,True
2,10,5,1,2.200000000000001,0.5,4.0,0.5754142206859223,5.924585779314078,True,True
2,10,5,1,2.200000000000001,0.75,4.0,0.6522528077826846,6.097747192217316,True,True
2,10,5,1,2.200000000000001,1.0,4.0,0.724293701677813,6.275706298322187,True,True
2,10,5,1,2.300000000000001,0.0,4.0,0.3873218804219798,5.61267811957802,True,True
2,10,5,1,2.300000000000001,0.25,4.0,0.4701490257168528,5.779850974283147,True,True
2,10,5,1,2.300000000000001,0.5,4.0,0.5478470741309605,5.95215292586904,True,True
2,10,5,1,2.300000000000001,0.75,4.0,0.6206802702095304,6.12931972979047,True,True
2,10,5,1,2.300000000000001,1.0,4.0,0.6889194403141912,6.311080559685809,True,True
2,10,5,1,2.4000000000000012,0.0,4.0,0.3700443603234165,5.6299556396765835,True,True
2,10,5,1,2.4000000000000012,0.25,4.0,0.44890987944476457,5.801090120555235,True,True
2,10,5,1,2.4000000000000012,0.5,4.0,0.5228219713410711,5.977178028658929,True,True
2,10,5,1,2.4000000000000012,0.75,4.0,0.5920534200839089,6.157946579916091,True,True
2,10,5,1,2.4000000000000012,1.0,4.0,0.6568796484613362,6.343120351538664,True,True
2,10,5,1,2.5000000000000013,0.0,4.0,0.3542486889354093,5.645751311064591,True,True
2,10,5,1,2.5000000000000013,0.25,4.0,0.4295176683940216,5.820482331605978,True,True
2,10,5,1,2.5000000000000013,0.5,4.0,0.49999999999999956,6.0,True,True
2,10,5,1,2.5000000000000013,0.75,4.0,0.5659743682194707,6.184025631780529,True,True
2,10,5,1,2.5000000000000013,1.0,4.0,0.6277186767309852,6.372281323269014,True,True
2,10,5,1,2.6000000000000014,0.0,4.0,0.3397513129552947,5.660248687044705,True,True
2,10,5,1,2.6000000000000014,0.25,4.0,0.4117401808610648,5.838259819138935,True,True
2,10,5,1,2.6000000000000014,0.5,4.0,0.47910039601132137,6.020899603988679,True,True
2,10,5,1,2.6000000000000014,0.75,4.0,0.5421144773190383,6.207885522680962,True,True
2,10,5,1,2.6000000000000014,1.0,4.0,0.6010612021213424,6.398938797878658,True,True
2,10,5,1,2.700000000000002,0.0,4.0,0.32639790766311894,5.673602092336881,True,True
2,10,5,1,2.700000000000002,0.25,4.0,0.3953827768008962,5.854617223199104,True,True
2,10,5,1,2.700000000000002,0.5,4.0,0.4598884928694651,6.0401115071305345,True,True
2,10,5,1,2.700000000000002,0.75,4.0,0.5201997864545298,6.22980021354547,True,True
2,10,5,1,2.700000000000002,1.0,4.0,0.5765950851282509,6.42340491487175,True,True
2,10,5,1,2.8000000000000016,0.0,4.0,0.31405776043383327,5.685942239566167,True,True
2,10,5,1,2.8000000000000016,0.25,4.0,0.38028104483225,5.86971895516775,True,True
2,10,5,1,2.8000000000000016,0.5,4.0,0.44216656985700586,6.057833430142994,True,True
2,10,5,1,2.8000000000000016,0.75,4.0,0.49999999999999956,6.25,True,True
2,10,5,1,2.8000000000000016,1.0,4.0,0.5540584818141023,6.445941518185897,True,True
2,10,5,1,2.9000000000000017,0.0,4.0,0.30261940598559267,5.697380594014407,True,True
2,10,5,1,2.9000000000000017,0.25,4.0,0.3662951252069573,5.883704874793043,True,True
2,10,5,1,2.9000000000000017,0.5,4.0,0.42576681142504125,6.074233188574959,True,True
2,10,5,1,2.9000000000000017,0.75,4.0,0.4813200555884456,6.268679944411554,True,True
2,10,5,1,2.9000000000000017,1.0,4.0,0.5332300160054477,6.466769983994553,True,True
2,10,5,1,3.0000000000000018,0.0,4.0,0.2919871984546796,5.708012801545321,True,True
2,10,5,1,3.0000000000000018,0.25,4.0,0.3533052717395684,5.896694728260432,True,True
2,10,5,1,3.0000000000000018,0.5,4.0,0.41054582709986276,6.089454172900137,True,True
2,10,5,1,3.0000000000000018,0.75,4.0,0.46399358754857145,6.286006412451428,True,True
2,10,5,1,3.0000000000000018,1.0,4.0,0.5139211888051802,6.48607881119482,True,True
2,10,5,2,1.1,0.0,4.0,1.7788411759113094,10.22115882408869,True,True
2,10,5,2,1.1,0.25,4.0,1.994494032754032,10.255505967245968,True,True
2,10,5,2,1.1,0.5,4.0,2.2083138082321048,10.291686191767894,True,True
2,10,5,2,1.1,0.75,4.0,2.420176995110906,10.329823004889095,True,True
2,10,5,2,1.1,1.0,4.0,2.6299518443212198,10.37004815567878,True,True
2,10,5,2,1.2000000000000002,0.0,4.0,1.6030313472423598,10.39696865275764,True,True
2,10,5,2,1.2000000000000002,0.25,4.0,1.7930691372091356,10.456930862790864,True,True
2,10,5,2,1.2000000000000002,0.5,4.0,1.980437180850167,10.519562819149833,True,True
2,10,5,2,1.2000000000000002,0.75,4.0,2.1650168250534145,10.584983174946586,True,True
2,10,5,2,1.2000000000000002,1.0,4.0,2.3466880685409626,10.653311931459037,True,True
2,10,5,2,1.3000000000000003,0.0,4.0,1.4595832112696288,10.540416788730372,True,True
2,10,5,2,1.3000000000000003,0.25,4.0,1.6296765753388005,10.6203234246612,True,True
2,10,5,2,1.3000000000000003,0.5,4.0,1.7967168550348411,10.703283144965159,True,True
2,10,5,2,1.3000000000000003,0.75,4.0,1.9606168215532254,10.789383178446775,True,True
2,10,5,2,1.3000000000000003,1.0,4.0,2.1212927794750964,10.878707220524904,True,True
2,10,5,2,1.4000000000000004,0.0,4.0,1.3401410199142596,10.65985898008574,True,True
2,10,5,2,1.4000000000000004,0.25,4.0,1.4942121157872679,10.755787884212733,True,True
2,10,5,2,1.4000000000000004,0.5,4.0,1.645072514918704,10.854927485081296,True,True
2,10,5,2,1.4000000000000004,0.75,4.0,1.792667858268799,10.9573321417312,True,True
2,10,5,2,1.4000000000000004,1.0,4.0,1.9369496418044463,11.063050358195554,True,True
2,10,5,2,1.5000000000000007,0.0,4.0,1.2390477143047658,10.760952285695234,True,True
2,10,5,2,1.5000000000000007,0.25,4.0,1.3799367759744223,10.870063224025579,True,True
2,10,5,2,1.5000000000000007,0.5,4.0,1.5175763784997711,10.982423621500228,True,True
2,10,5,2,1.5000000000000007,0.75,4.0,1.651940433716014,11.098059566283986,True,True
2,10,5,2,1.5000000000000007,1.0,4.0,1.7830094339716975,11.216990566028302,True,True
2,10,5,2,1.6000000000000005,0.0,4.0,1.1523201425836707,10.84767985741633,True,True
2,10,5,2,1.6000000000000005,0.25,4.0,1.2821573430473707,10.96784265695263,True,True
2,10,5,2,1.6000000000000005,0.5,4.0,1.408770817240729,11.091229182759271,True,True
2,10,5,2,1.6000000000000005,0.75,4.0,1.5321573430473707,11.21784265695263,True,True
